id_componente,nivel,tipo_componente,codigo,nome,departamento,codigo_antigo,ch_total,cr_total,ch_aula,ch_laboratorio,ch_estagio,ch_dedicada_docente,ch_ead,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,curso,ativo,num_unidades,tem_orientador,aceita_subturma,permite_horario_flexivel,permite_horario_docente_flexivel,conteudo_variavel,eminentemente_pratica
"28322","G","ATIVIDADES","ADM0228","UFS-COMUNIDADE","DAD","","30","2","0","0","0","0","0",,,,"atividades de extensão que permitam reconstruir metodologias de ensino de disciplinas tradicionais pela inclusão de um conjunto de mecanismos formativos de produção de conhecimento, vinculado à sociedade e as reais necessidades de cada campus, facilitando a articulação, integração e comunicação inter e intracampus, tendo como foco o diálogo com a sociedade.",,,"t","3","f","f","f","f","f","f"
"28641","G","ATIVIDADES","ADM0229","UFS - COMUNIDADE","DAD","","60","4","0","60","0","0","0",,,,"Atividades de extensão que permitam reconstruir metodologias de ensino de disciplinas tradicionais pela inclusão de um conjunto de mecanismos formativos de produção de conhecimento, vinculado à sociedade e as reais necessidades de cada campus, facilitando a articulação, integração e comunicação inter e intracampus, tendo como foco o diálogo com a sociedade.",,,"t","3","f","f","f","f","f","f"
"33683","G","DISCIPLINA","ADM0230","COMPLIANCE E GOVERNANÇA CORPORATIVA","DAD","","60","4","60","0","0","0","0",,"( 16194 ) ",,"Valor econômico e valor reputacional. Estruturas e práticas de governança corporativa. Propriedade X Gestão. Agentes da governança corporativa. Gargalos e soluções de governança corporativa. A lei Sarbanes-Oxley. Funções de controle. Principais ações-chave de controles internos e compliance. Política de compliance. Escopo, responsabilidades e procedimentos de compliance. Implantação da área de controles internos e compliance. Desenvolvimento de relatórios de controle interno. Desafios da função compliance.",,,"t","3","f","f","f","f","f","f"
"33684","G","DISCIPLINA","ADM0231","COMPORTAMENTO ORGANIZACIONAL","DAD","","60","4","60","0","0","0","0","( 22862 ) ","( 23252 ) ",,"O campo do Comportamento Organizacional. Fundamentos do comportamento individual  diversidade; personalidade; valores; percepção; emoções; humores; bases do processo motivacional. Processos interpessoais dentro das organizações  fundamentos do comportamento interpessoal e grupal; o uso de equipes dentro das organizações; comunicação interpessoal e organizacional; liderança; poder e política. A estrutura organizacional  clima, cultura, mudança e desenvolvimento organizacional.",,,"t","3","f","f","f","f","f","f"
"33685","G","DISCIPLINA","ADM0232","DIAGNÓSTICO EMPRESARIAL E TÉCNICAS DE CONSULTORIA","DAD","","60","4","0","0","0","0","0",,"( 33687 ) ",,"Análise e diagnóstico numa organização real. Proposição de soluções concretas para os problemas ou oportunidades da organização. Relações entre a equipe de trabalho e os representantes da organização. Metodologia da problematização com o Arco de Maguerez: 1. Observação da realidade social; 2. Pontos-chave; 3. Teorização; 4. Hipóteses de solução; 5. Aplicação à realidade. Desenvolvimento de ação extensionista de caráter científico com aplicação do Arco de Maguerez.",,,"t","3","f","f","f","f","f","t"
"33686","G","DISCIPLINA","ADM0233","ECONOMIA CRIATIVA","DAD","","60","4","30","30","0","0","0",,"( 33715 ) ",,"Introdução ao conceito de Economia Criativa. Indústrias Criativas. Elementos da Criatividade.  O papel de projetos criativos para o desenvolvimento econômico dos países. Criatividade e Globalização na Economia Criativa. Criatividade e mundo do trabalho. Princípios norteadores da Economia Criativa: diversidade cultural, sustentabilidade, inovação e inclusão social. Estudo de casos. Desenvolvimento de ação extensionista de caráter científico envolvendo aspectos da economia criativa.",,,"t","1","f","f","f","f","f","f"
"33687","G","DISCIPLINA","ADM0234","EMPREENDEDORISMO","DAD","","60","4","30","0","0","0","0","( 22907 ) OU ( 16217 ) ","( 16194 ) E ( 22902 ) E ( 33700 ) E ( 33697 ) E ( 33713 ) ",,"O empreendedorismo no Brasil e no mundo. Perfil Empreendedor. Tipos de Empreendedorismo. Inovação. O papel do Empreendedor na Sociedade. Ecossistema Empreendedor. Diferenciação entre Ideia e Oportunidade. Modelos e Planos de Negócios. A questão da Propriedade Intelectual. Desenvolvimento de ação extensionista de caráter científico envolvendo o empreendedorismo e as suas nuances.",,,"t","3","f","f","f","f","f","f"
"33688","G","DISCIPLINA","ADM0235","EMPREENDEDORISMO SOCIAL","DAD","","60","4","30","30","0","0","0",,"33715 ",,"O empreendedorismo social no Brasil e no mundo: origens, significados e definições. O perfil do Empreendedor Social e seu papel na sociedade atual. Tipos de Empreendedorismo Social. Negócios Sociais. Inovação Social e seus desdobramentos em ES. Sustentabilidade em organizações sociais. Experiências em ES. Desenvolvimento de ação extensionista de caráter científico envolvendo o empreendedorismo social e seus desdobramentos.",,,"t","3","f","f","f","f","f","f"
"33689","G","DISCIPLINA","ADM0236","ESTUDO DE CASOS","DAD","","60","4","15","45","0","0","0",,"( 33684 ) E ( 33715 ) ",,"Método do Caso de Harvard: 1. Análise individual e preparação; 2. Discussões em pequenos grupos; 3. Discussão do caso em classe; 4. Finalização do caso e generalização do aprendizado. Abordagens: caso para ensino; casos interrompidos; casos midiáticos; controvérsia estruturada; debate; diálogo; duelo de casos; equipe de pesquisa; estudo de caso direto (real ou fictício); julgamento; método socrático; relato de histórias; simpósio em modelo Pitch; RPG (Role Playing Game).",,,"t","3","f","f","f","f","f","t"
"33690","G","DISCIPLINA","ADM0237","GESTÃO DA QUALIDADE","DAD","","60","4","60","0","0","0","0","( 22932 ) ","( 22902 ) ",,"Histórico da Gestão da Qualidade: Contexto, Eras e Gurus da Qualidade. Visão Estratégica pela Gestão da Qualidade Total (GQT). Fundamentos da Qualidade e Modelos de Gestão. Normalização, Auditoria e Certificação para a Qualidade. Ferramentas para o Controle e Melhoria da Qualidade. Modelo Seis Sigma. Desdobramento e Gestão de Estratégias de Qualidade e Melhoria. Indicadores de Desempenho para Gestão da Qualidade.",,,"t","3","f","f","f","f","f","f"
"33691","G","DISCIPLINA","ADM0238","GESTÃO DE CONFLITOS E NEGOCIAÇÃO","DAD","","30","2","30","0","0","0","0",,"( 33684 ) ",,"Conflitos: Noções gerais; Administração de conflitos; Estilos individuais para solucionar conflitos; Abordagens alternativas para lidar com conflitos; A natureza da negociação, suas estratégias e planejamento; Barganha distributiva e negociação integrativa: estratégias e táticas; A percepção, a cognição e emoções no processo de negociação; A comunicação e o processo de negociação; Ética nas negociações; Boas práticas de negociação.",,,"t","3","f","f","f","f","f","f"
"33692","G","DISCIPLINA","ADM0239","GESTÃO DE CUSTOS","DAD","","60","4","60","0","0","0","0","( 22861 ) ","( 17080 ) ",,"Elementos de custos. Custeio por absorção. Métodos de controle de custos. Métodos de acumulação de custos. Produção conjunta. Custeio variável. Custos para decisões de rentabilidade. Ponto de equilíbrio. Teoria das restrições. Formação do preço de venda. ",,,"t","3","f","f","f","f","f","f"
"33693","G","DISCIPLINA","ADM0240","GESTÃO DE PROJETOS","DAD","","60","4","60","0","0","0","0",,"( 16194 ) E ( 22900 ) ",,"Conceitos e Características de Gestão de Projetos. Identificação e Seleção de Projetos. Etapas para Elaboração de Projetos. Gestão de Recursos. Escritório de Projetos. Gestão de Programas e de Portfólios.",,,"t","3","f","f","f","f","f","f"
"33694","G","DISCIPLINA","ADM0241","GESTÃO DE REDES DE COOPERAÇÃO","DAD","","60","4","60","0","0","0","0",,"( 33715 ) ",,"Competitividade Sistêmica. Conceito de Redes. Dimensão e Evolução. Elementos Estruturais e Propriedades das Redes: Cooperação e Coopetição. Arranjos Produtivos, Clusters, Startups e Outras Formas de Associação.",,,"t","3","f","f","f","f","f","f"
"33695","G","DISCIPLINA","ADM0242","GESTÃO ESTRATÉGICA","DAD","","60","4","60","0","0","0","0","( 22906 ) ","( 33715 ) ",,"Conceitos de Estratégia e da Vantagem Competitiva. Abordagens da estratégia. O processo de administração estratégica. Estabelecimento da missão, visão, valores e objetivos estratégicos. A análise do ambiente e das condições internas da organização. A análise dos recursos e das capacidades. Estratégias genéricas e estratégias corporativas. Estruturação do sistema de informações para controle e avaliação das estratégias.",,,"t","3","f","f","f","f","f","f"
"33696","G","DISCIPLINA","ADM0243","GESTÃO ESTRATÉGICA DE PESSOAS I","DAD","","60","4","60","0","0","0","0","( 22885 ) ","( 33684 ) ",,"Gestão de Pessoas e os papéis esperados. Processos de gestão de pessoas. Tendências atuais: repercussões para a gestão de pessoas. Vantagem competitiva por meio das pessoas. Políticas e práticas da gestão de pessoas nas empresas. Gestão de Pessoas em Empresas Públicas e em Empresas Familiares. Recrutamento e seleção de pessoas. Treinamento e desenvolvimento de pessoal.",,,"t","3","f","f","f","f","f","f"
"33697","G","DISCIPLINA","ADM0244","GESTÃO ESTRATÉGICA DE PESSOAS II","DAD","","60","4","60","0","0","0","0","( 22899 ) ","( 33696 ) ",,"Avaliação de Desempenho e Gestão por Competência. O conceito de remuneração estratégica e seus componentes. Aspectos comportamentais e legais da remuneração. Remuneração fixa, Remuneração variável e por incentivos. Remuneração indireta. Sistema integrado de gestão de pessoas e estruturação de carreiras. Gestão de Carreiras.  O conceito de âncora de carreira e critérios de movimentação. Planejamento individual de carreira: higiene, saúde e segurança no trabalho.",,,"t","5","f","f","f","f","f","f"
"33698","G","DISCIPLINA","ADM0245","GESTÃO PÚBLICA I","DAD","","60","4","60","0","0","0","0","( 23255 ) ","( 33715 ) ",,"Eixo preliminar. Contexto do campo da AP na ADM. O Estado contemporâneo, governo, administração pública e sociedade civil. Formação cultural da administração pública brasileira. Exercício da cidadania. Modelos de Estado e seus reflexos nas formas de gestão. Patrimonialismo - formação do Estado moderno e o Brasil Colônia. O modelo burocrático - a Era Vargas (1930 a 1945), transição e instabilidade (1945 a 1964), governo militar (1964 à redemocratização). Evolução da gestão municipal. O modelo gerencial - crise e reforma do Estado  Nova Administração Pública (anos 90). Agências reguladoras. Eixo jurídico-organizacional. Compras, contratos e licitações governamentais (incluindo terceirizações). Gestão de pessoas (Leis no. 8.112/90 e 2.148/77; Lei Complementar 16/94).  Responsabilidades fiscal (Lei de Responsabilidade Fiscal), cível, administrativa e penal dos gestores públicos. Leis estaduais (Sergipe). ",,,"t","3","f","f","f","f","f","f"
"33699","G","DISCIPLINA","ADM0246","GESTÃO PÚBLICA II","DAD","","60","4","30","0","0","0","0",,"( 33698 ) ",,"Indicadores econômico-sociais. O planejamento na gestão pública brasileira (planejamento orçamentário e financeiro: plano plurianual, Lei de Diretrizes Orçamentárias, Lei Orçamentária Anual. Planejamento regional). Políticas públicas.  Concepções e principais modelos de análise. Tipologias e lógicas da intervenção do Estado. Formação da agenda, planejamento, implementação, monitoramento e avaliação de políticas públicas. Análise de políticas públicas no Brasil e em Sergipe - empreendedorismo, segurança pública, saúde, meio ambiente e inclusão social. Finanças públicas. Orçamento e políticas orçamentárias. Accountability. Compliance. Novos formatos de gestão pública. Parcerias público-privadas/intersecções funcionais entre administração pública e privada. Intersetorialidade. Formação de redes. Governo aberto e co-criação. Terceiro setor.  Perspectivas para uma nova gestão pública no Brasil. Desenvolvimento de ação extensionista de caráter científico envolvendo temas afetos à Administração Pública.",,,"t","3","f","f","f","f","f","f"
"33700","G","DISCIPLINA","ADM0247","INTRODUÇÃO AO MARKETING","DAD","","60","4","30","0","0","0","0","( 22863 ) ","( 23252 ) ",,"Conceito e evolução do Marketing. Atividades da Administração Mercadológica. Sistema de Informação de Marketing. Ambiente de Marketing. Mercado e tendências. Índice de determinação de Mercado, Segmentação de Mercado. Análise do Concorrente. Mensuração e Previsão de Mercados. Análise do mercado consumidor e o comportamento do consumidor. Formação de preços competitivos. Produto. Promoção. Canais de distribuição e comunicação. Planejamento de Marketing. Pesquisa Mercadológica. Marketing de Relacionamento. Desenvolvimento de ação extensionista de caráter científico acerca das ferramentas e técnicas aplicadas ao marketing.",,,"t","4","f","f","f","f","f","f"
"33701","G","DISCIPLINA","ADM0248","JOGOS EMPRESARIAIS","DAD","","60","4","60","0","0","0","0",,"( ( 22894 ) E ( 33693 ) E ( 33697 ) E ( 33704 ) ) ",,"Regras e Conceitos da Aplicação de Jogos Empresariais.",,,"t","3","f","f","f","f","f","f"
"33702","G","DISCIPLINA","ADM0249","MARKETING DE SERVIÇOS","DAD","","30","2","15","15","0","0","0",,"( 33700 ) ",,"Marketing de Serviços: conceitos e aplicações. Classificação, características e concepção de novos serviços. Serviços como elemento do Mix de Marketing. Qualidade de serviços e foco na satisfação do cliente. Desenvolvimento de ação extensionista de caráter científico envolvendo aplicação de técnicas de marketing de serviços.",,,"t","3","f","f","f","f","f","f"
"33703","G","DISCIPLINA","ADM0250","MARKETING DIGITAL","DAD","","30","2","15","15","0","0","0",,"( 33700 ) ",,"Fundamentos do marketing digital. Novas tecnologias de informação e comunicação e o marketing. Comportamento do consumidor na era digital. Comunicação de marketing em meios digitais. Negócios digitais. Mídias sociais. Branding. Comércio eletrônico. Tendências do marketing digital. Planejamento de marketing digital. Desenvolvimento de ação extensionista de caráter científico envolvendo o marketing digital.",,,"t","3","f","f","f","f","f","f"
"33704","G","DISCIPLINA","ADM0251","MARKETING ESTRATÉGICO","DAD","","60","4","30","0","0","0","0","( 22888 ) ","( 33700 ) ",,"Cenários, diagnóstico e controle para o planejamento estratégico da organização. Tendências esperadas nos usos de seus instrumentos e práticas. Planejamento estratégico corporativo, unidades de negócios. Análise das decisões táticas de marketing. Ferramentas do composto de marketing. Auditoria de Marketing. Marketing de Conteúdo. Desenvolvimento de ação extensionista de caráter científico acerca das estratégias de marketing disponíveis para as organizações. ",,,"t","3","f","f","f","f","f","f"
